Date,Open,High,Low,Close,Volume
7/17/2019 16:56:00,7.41,7.84,7.41,7.64,2615300
7/18/2019 16:56:00,7.74,7.83,7.66,7.72,1245600
7/19/2019 16:56:00,7.78,7.8,7.44,7.44,1514000
7/22/2019 16:56:00,7.53,7.74,7.47,7.73,1497300
7/23/2019 16:56:00,7.78,7.8,7.54,7.56,1137100
7/24/2019 16:56:00,7.6,7.79,7.6,7.68,868100
7/25/2019 16:56:00,7.74,7.76,7.57,7.64,1122800
7/26/2019 16:56:00,7.7,7.93,7.66,7.88,1183900
7/29/2019 16:56:00,7.88,8.27,7.84,8.25,1445300
7/30/2019 16:56:00,8.25,8.49,8.22,8.27,1765700
7/31/2019 16:56:00,8.37,8.44,8.14,8.24,1575600
8/1/2019 16:56:00,8.42,8.73,8.39,8.64,2481100
8/2/2019 16:56:00,8.77,8.9,8.67,8.86,1427100
8/5/2019 16:56:00,8.82,8.82,8.61,8.63,1859900
8/6/2019 16:56:00,8.9,9.27,8.89,9.15,17456100
8/7/2019 16:56:00,9.23,9.23,8.81,9.08,11607900
8/8/2019 16:56:00,9.18,9.34,9.14,9.29,9756600
8/9/2019 16:56:00,9.29,9.67,9.29,9.45,12072100
8/12/2019 16:56:00,9.45,9.45,9,9.11,9684700
8/13/2019 16:56:00,9.4,9.58,9.36,9.47,16111100
8/14/2019 16:56:00,9.35,9.57,9.15,9.24,13248900
8/15/2019 16:56:00,9.38,9.51,9.03,9.08,10076700
8/16/2019 16:56:00,9.4,9.47,9.1,9.39,8958600
8/19/2019 16:56:00,9.52,9.55,9.33,9.46,5789500
8/20/2019 16:56:00,9.42,9.42,9.06,9.14,10335600
8/21/2019 16:56:00,9.2,9.31,9.14,9.14,6381100
8/22/2019 16:56:00,9.18,9.23,8.57,8.61,13206600
8/23/2019 16:56:00,8.42,8.75,8.25,8.45,16599800
8/26/2019 16:56:00,8.72,8.75,8.32,8.43,9653400
8/27/2019 16:56:00,8.57,8.74,8.46,8.56,13015100
8/28/2019 16:56:00,8.51,8.75,8.38,8.73,11048900
8/29/2019 16:56:00,8.9,9.32,8.84,9.32,13966500
8/30/2019 16:56:00,9.4,9.49,8.98,9.08,11111400
9/2/2019 16:56:00,9.13,9.24,9.02,9.16,6832200
9/3/2019 16:56:00,9.07,9.35,8.95,8.97,7398000
9/4/2019 16:56:00,9.17,9.3,9.09,9.3,7856200
9/5/2019 16:56:00,9.38,9.45,9.17,9.18,7157900
9/6/2019 16:56:00,9.25,9.27,8.97,9,7881600
9/9/2019 16:56:00,9.03,9.04,8.38,8.55,14356800
9/10/2019 16:56:00,8.25,8.33,7.91,8.13,24012600
9/11/2019 16:56:00,8.43,8.67,8.29,8.65,16414500
9/12/2019 16:56:00,8.75,8.85,8.47,8.75,12629300
9/13/2019 16:56:00,8.81,8.82,8.52,8.53,7778800
9/16/2019 16:56:00,8.45,8.72,8.2,8.72,10675200
9/17/2019 16:56:00,8.54,8.8,8.46,8.72,10363900
9/18/2019 16:56:00,8.63,8.8,8.62,8.77,6393800
9/19/2019 16:56:00,8.85,9.09,8.85,8.96,11576000
9/20/2019 16:56:00,8.99,9.14,8.87,9.14,10679600
9/23/2019 16:56:00,9.15,9.15,8.94,9,6168400
9/24/2019 16:56:00,9.03,9.25,9,9.2,9428700
9/25/2019 16:56:00,9.14,9.22,8.94,9.18,5665200
9/26/2019 16:56:00,9.21,9.32,9.13,9.15,6935100
9/27/2019 16:56:00,9.14,9.21,9.04,9.2,4086600
9/30/2019 16:56:00,9.19,9.31,9.14,9.26,5172100
10/1/2019 16:56:00,9.29,9.37,9.18,9.37,6463700
10/2/2019 16:56:00,9.29,9.33,9.07,9.13,8871700
10/3/2019 16:56:00,9.14,9.33,9.02,9.33,5797500
10/4/2019 16:56:00,9.35,9.73,9.33,9.7,14940000
10/7/2019 16:56:00,9.65,9.94,9.54,9.6,9909300
10/8/2019 16:56:00,9.66,9.75,9.47,9.5,10663300
10/9/2019 16:56:00,9.58,9.92,9.57,9.92,8973400
10/10/2019 16:56:00,9.93,10,9.7,9.74,7602600
10/11/2019 16:56:00,9.87,10.19,9.84,10.13,10985200
10/14/2019 16:56:00,10,10.55,9.98,10.55,11031200
10/15/2019 16:56:00,10.55,10.7,10.31,10.45,9588300
10/16/2019 16:56:00,10.41,10.72,10.25,10.69,10302800
10/17/2019 16:56:00,10.68,11.09,10.65,10.8,13354000
10/18/2019 16:56:00,10.86,10.99,10.59,10.75,7146100
10/21/2019 16:56:00,10.84,10.89,10.61,10.78,6180400
10/22/2019 16:56:00,10.8,11,10.8,10.93,5996400
10/23/2019 16:56:00,10.9,11,10.73,10.88,8091400
10/24/2019 16:56:00,10.88,10.99,10.79,10.82,5986100
10/25/2019 16:56:00,10.85,10.88,10.5,10.5,8152100
10/28/2019 16:56:00,10.55,10.8,10.52,10.67,10587000
10/29/2019 16:56:00,10.8,10.85,10.16,10.29,12482700
10/30/2019 16:56:00,10.72,11.11,10.57,11.01,32093300
10/31/2019 16:56:00,10.84,11.16,10.65,11.16,23982600
11/1/2019 16:56:00,11.24,11.83,11.23,11.8,23109600
11/4/2019 16:56:00,12.04,12.2,11.2,11.25,31343400
11/5/2019 16:56:00,11.33,11.57,10.88,11.01,18187200
11/6/2019 16:56:00,11.13,11.33,10.88,11.3,11794000
11/7/2019 16:56:00,11.41,11.48,11.04,11.05,9778700
11/8/2019 16:56:00,10.88,11.2,10.74,10.96,10639700
11/11/2019 16:56:00,10.88,11.37,10.81,11.26,11163900
11/12/2019 16:56:00,11.3,11.37,10.77,10.85,16359300
11/13/2019 16:56:00,10.72,10.72,10.43,10.63,22822800
11/14/2019 16:56:00,10.68,11.12,10.65,11.07,18068100
11/18/2019 16:56:00,11.25,11.3,10.95,11.25,27655300
11/19/2019 16:56:00,11.25,11.32,10.89,11.13,14932900
11/21/2019 16:56:00,11.23,11.28,11.07,11.25,10712400
11/22/2019 16:56:00,11.18,11.43,11.14,11.38,11996000
11/25/2019 16:56:00,11.38,11.38,11.08,11.08,9077000
11/26/2019 16:56:00,11.05,11.08,10.63,10.76,17986100
11/27/2019 16:56:00,10.87,11.4,10.8,11.4,16283500
11/28/2019 16:56:00,11.34,11.52,11.21,11.4,12047500
11/29/2019 16:56:00,11.45,11.48,11.26,11.26,11377600
12/2/2019 16:56:00,11.37,11.42,11.13,11.23,9853300
12/3/2019 16:56:00,11.3,11.31,11,11.15,8611400
12/4/2019 16:56:00,11.18,11.44,11,11.02,14590900
12/5/2019 16:56:00,11.07,11.3,11.02,11.23,9759600
12/6/2019 16:56:00,11.26,11.4,11.2,11.35,7553200
12/9/2019 16:56:00,11.35,11.63,11.33,11.47,12761500
12/10/2019 16:56:00,11.49,11.65,11.33,11.65,8437900
12/11/2019 16:56:00,11.72,11.98,11.67,11.9,11267900
12/12/2019 16:56:00,11.99,12.1,11.89,11.96,9065400
12/13/2019 16:56:00,12.08,12.42,12,12.27,13658200
12/16/2019 16:56:00,12.38,12.47,12.17,12.33,10686500
12/17/2019 16:56:00,12.35,12.35,11.81,11.97,12119300
12/18/2019 16:56:00,12.04,12.25,11.92,12.14,10302500
12/19/2019 16:56:00,12.14,12.19,11.98,12.16,7519900
12/20/2019 16:56:00,12.16,12.26,11.99,12.15,9185700
12/23/2019 16:56:00,12.15,12.32,12.1,12.19,6502300
12/26/2019 16:56:00,12.2,12.28,12.16,12.28,4849300
12/27/2019 16:56:00,12.29,12.36,12.04,12.19,5924900
12/30/2019 16:56:00,12.2,12.25,11.88,11.93,8087600
1/2/2020 16:56:00,12.08,12.34,11.93,12.34,7400200
1/3/2020 17:50:00,12.13,12.34,12.08,12.23,6684400
1/6/2020 16:56:00,12.1,12.33,11.95,12.24,6839800
1/7/2020 16:56:00,12.24,12.3,12.13,12.2,6704700
1/8/2020 16:56:00,12.16,12.59,12.13,12.58,10001800
1/9/2020 16:56:00,12.63,13.06,12.61,13.02,11030000
1/10/2020 16:56:00,13.03,13.27,12.77,12.95,9371100
1/13/2020 16:56:00,13.05,13.56,13.04,13.56,8576800
1/14/2020 16:56:00,13.5,13.77,13.4,13.5,8295200
1/15/2020 16:56:00,13.42,13.59,13.3,13.42,9241400
1/16/2020 16:56:00,13.55,13.68,13.08,13.37,8378800
1/17/2020 16:56:00,13.45,13.61,13.28,13.59,6046000
1/20/2020 16:56:00,13.53,14,13.52,14,7405900
1/21/2020 16:56:00,13.93,14.19,13.91,13.98,8064300
1/22/2020 16:56:00,14.13,14.28,13.71,13.93,9015600
1/23/2020 16:56:00,13.92,14.18,13.74,14.15,8184900
1/24/2020 16:56:00,14.2,14.27,14,14.04,7518700
1/27/2020 16:56:00,13.77,13.83,13.44,13.45,7523800
1/28/2020 16:56:00,13.51,14.25,13.51,14.25,10356400
1/29/2020 16:56:00,14.38,14.53,14.17,14.33,9949500
1/30/2020 16:56:00,14.1,14.18,13.76,14.13,11075900
1/31/2020 16:56:00,13.91,14.29,13.8,13.95,9695300
2/3/2020 16:56:00,14.12,14.24,13.92,14.14,6141500
2/4/2020 16:56:00,14.4,14.67,14.29,14.42,8218200
2/5/2020 16:56:00,14.63,14.71,14.26,14.33,8621100
2/6/2020 16:56:00,14.5,14.54,13.95,13.96,10291000
2/7/2020 16:56:00,13.93,13.99,13.38,13.56,9770800
2/10/2020 16:56:00,13.5,13.89,12.89,13.1,12831200
2/11/2020 16:56:00,13.3,13.7,12.94,13.57,9488700
2/12/2020 16:56:00,13.64,14.14,13.57,13.99,10526000
2/13/2020 16:56:00,13.73,14.33,13.53,14.27,13744600
2/14/2020 16:56:00,14.4,14.49,14,14.09,9170000
2/17/2020 16:56:00,14.5,14.98,14.29,14.72,18443800
2/18/2020 16:56:00,14.57,14.78,14.38,14.56,9558500
2/19/2020 16:56:00,14.59,14.73,14.41,14.47,9128500
2/20/2020 16:56:00,14.49,14.54,13.96,14.14,11139500
2/21/2020 16:56:00,13.92,14.46,13.85,14.12,9585500
2/26/2020 16:56:00,13.27,13.52,12.94,13.22,13429100
2/27/2020 16:56:00,13,13.35,12.51,12.57,14704700
2/28/2020 16:56:00,12.25,12.63,11.81,12.63,19699800
3/2/2020 16:56:00,12.68,13.36,12.46,13.14,16152900
3/3/2020 16:56:00,13.17,13.7,12.92,13.22,14598000
3/4/2020 16:56:00,13.6,13.62,12.97,13.12,11335600
3/5/2020 16:56:00,13,13,11.65,11.95,21196500
3/6/2020 16:56:00,11.04,11.61,10.77,11.34,28342800
3/9/2020 16:56:00,9.76,10.59,9.7,10.09,24294600
3/10/2020 16:56:00,11.25,11.76,10.57,11.75,20528500
3/11/2020 16:56:00,11.25,11.69,9.98,10.77,20082900
3/12/2020 16:56:00,9,9.71,7.64,8.5,17509200
3/13/2020 16:56:00,10.63,10.69,8.56,10.5,30140700
3/16/2020 16:56:00,8.75,9.98,8.52,8.52,23096200
3/17/2020 16:56:00,9.03,9.42,8.22,8.9,27054900
3/18/2020 16:56:00,8.01,8.41,6.62,7.2,30437100
3/19/2020 16:56:00,6.88,7.84,6.25,7.64,22506900
3/20/2020 16:56:00,8.2,9.02,7.66,7.66,19756400
3/23/2020 16:56:00,8.13,8.24,7.39,7.55,21456500
3/24/2020 16:56:00,8.43,9.45,8.43,9.17,20687300
3/25/2020 16:56:00,9.23,10.84,9.18,10,31293400
3/26/2020 16:56:00,10.16,11.1,10.07,10.28,22885300
3/27/2020 16:56:00,9.68,10.19,9.42,9.75,17073500
3/30/2020 16:56:00,10.25,10.51,9.95,10.4,18942200
3/31/2020 16:56:00,10.62,10.8,9.71,9.75,24290400
4/1/2020 16:56:00,9.35,9.79,9.02,9.37,18415300
4/2/2020 16:56:00,9.56,9.68,8.78,8.98,20572500
4/3/2020 16:56:00,8.84,8.92,8.34,8.89,16452600
4/6/2020 16:56:00,9.6,9.85,9.31,9.55,16251500
4/7/2020 16:56:00,10.36,10.65,10.03,10.03,19648800
4/8/2020 16:56:00,10.07,10.55,9.86,10.49,15821300
4/9/2020 16:56:00,10.71,10.93,10.32,10.42,12969900
4/13/2020 16:56:00,10.28,10.53,10.17,10.48,8456100
4/14/2020 16:56:00,10.73,10.85,10.59,10.73,11311100
4/15/2020 16:56:00,10.53,11.08,10.38,10.97,13530600
4/16/2020 16:56:00,11.17,11.5,11.05,11.4,14580900
4/17/2020 16:56:00,11.67,11.73,10.98,11.15,12116900
4/20/2020 16:56:00,10.93,12.14,10.82,12.12,19963900
4/22/2020 16:56:00,12.38,13.05,12.28,12.64,22373900
4/23/2020 16:56:00,12.97,13.13,12.15,12.37,17547400
4/24/2020 16:56:00,12.1,12.29,10.67,11.85,26489800
4/27/2020 16:56:00,12.31,12.5,12,12.38,17502500
4/28/2020 16:56:00,12.75,12.95,12.54,12.95,14486800
4/29/2020 16:56:00,13.15,13.23,12.54,12.66,16780100
4/30/2020 16:56:00,12.47,12.89,12.28,12.43,11691900
5/4/2020 16:56:00,12,12.92,11.83,12.86,13088100
5/5/2020 16:56:00,13.04,13.2,12.54,12.55,12887500
5/6/2020 16:56:00,13.06,14.02,13.01,13.79,29841400
5/7/2020 16:56:00,14.13,14.55,13.35,14.2,23166800
5/8/2020 16:56:00,14.48,14.48,13.69,13.89,13877500
5/11/2020 16:56:00,13.86,14.14,13.64,13.74,8451100
5/12/2020 16:56:00,13.88,14.25,13.52,13.7,10259800
5/13/2020 16:56:00,13.9,13.99,13.61,13.78,12325400
5/14/2020 16:56:00,13.7,13.93,13.45,13.88,13387100
5/15/2020 16:56:00,13.75,14.07,13.58,13.79,8773600
5/18/2020 16:56:00,14.13,14.18,13.78,13.94,10389400
5/19/2020 16:56:00,13.99,14.82,13.93,14.65,14923800
5/20/2020 16:56:00,14.75,14.88,14.22,14.23,12111200
5/21/2020 16:56:00,14.4,14.78,14.27,14.58,10627200
5/22/2020 16:56:00,14.48,14.83,14.29,14.42,11111800
5/25/2020 16:56:00,14.8,15.25,14.72,15.1,10932700
5/26/2020 16:56:00,15.8,17.04,15.79,16.12,25598600
5/27/2020 16:56:00,16.72,16.95,16.19,16.85,14189900
5/28/2020 16:56:00,16.82,16.89,16.13,16.32,13656600
5/29/2020 16:56:00,16.33,16.43,16,16.09,16845800
6/1/2020 16:56:00,16,16.17,15.69,15.93,8825800
6/2/2020 16:56:00,16.16,16.25,15.36,15.45,18678800
6/3/2020 16:56:00,15.72,15.87,15.05,15.6,19666300
6/4/2020 16:56:00,15.41,15.54,15.01,15.13,12876800
6/5/2020 16:56:00,15.5,15.53,14.63,14.87,19427400
6/8/2020 16:56:00,15.01,15.82,14.83,15.6,20720300
6/9/2020 16:56:00,15.3,15.93,15.23,15.6,11476100
6/10/2020 16:56:00,15.75,16.27,15.29,16.15,19867500
6/12/2020 16:56:00,15.71,16.25,15.63,15.99,17166100
6/15/2020 16:56:00,15.71,16.47,15.56,16.47,14722200
6/16/2020 16:56:00,16.66,16.87,16.15,16.51,15613500
6/17/2020 16:56:00,16.61,17.17,16.49,16.8,19341900
6/18/2020 16:56:00,16.8,17.74,16.49,17.43,19522200
6/19/2020 16:56:00,17.75,17.94,17.61,17.86,20071500
6/22/2020 16:56:00,17.91,18.09,17.55,17.73,9359400
6/23/2020 16:56:00,17.9,18.03,17.57,17.57,7408700
6/24/2020 16:56:00,17.56,17.9,17.06,17.46,10694600
6/25/2020 16:56:00,17.48,17.68,17.19,17.43,7928200
6/26/2020 16:56:00,17.38,17.73,17.17,17.34,8242900
6/29/2020 16:56:00,17.55,17.61,17.09,17.61,8285600
6/30/2020 16:56:00,17.46,18.23,17.42,17.92,12884800
7/1/2020 16:56:00,18,18.13,17.73,18.08,8864300
7/2/2020 16:56:00,18.19,18.32,17.53,17.53,10932400
7/3/2020 16:56:00,17.56,18.02,17.33,18.01,7094900
7/6/2020 16:56:00,18.21,18.3,17.91,18,8159000
7/7/2020 16:56:00,17.98,18.7,17.77,18.69,12432500
7/8/2020 16:56:00,18.82,19.18,18.71,19.18,11698800
7/10/2020 16:56:00,19.83,20.26,19.74,20.05,12989400
7/13/2020 16:56:00,20.16,20.56,20.06,20.13,11128500
7/14/2020 16:56:00,20.19,20.59,19.87,20.13,14203400
7/15/2020 16:56:00,20.33,20.48,20.22,20.38,12774200
7/16/2020 16:56:00,20.28,20.46,19.79,20.05,11218800
7/17/2020 16:56:00,20.13,20.56,20.13,20.51,11010500
7/20/2020 16:56:00,20.6,21.8,20.53,21.76,10871200
7/21/2020 16:56:00,22.18,22.38,20.94,21.08,15297500
7/22/2020 16:56:00,21.01,21.52,20.55,21.17,10813000
7/23/2020 16:56:00,21.28,21.36,19.63,20.11,12729900
7/24/2020 16:56:00,19.98,19.98,19.31,19.92,13623700
7/27/2020 16:56:00,20.17,20.49,19.63,19.84,10208000
7/28/2020 16:56:00,19.84,20.28,19.64,20.11,7497400
7/29/2020 16:56:00,20.25,20.36,19.89,20.06,6350100
